,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
120,M&amp;M,EQ,2017-11-06,1330.75,1347.85,1377.7,1343.3,1370.5,1366.15,1363.74,2575346,3512101879.9,90250,1684041,65.39,11,2017,1360.4769382604152,0.0266015404846891,Slight or No change
121,M&amp;M,EQ,2017-11-07,1366.15,1380.0,1382.0,1348.0,1353.8,1353.75,1369.2,2213662,3030937751.0,31165,1683864,76.07,11,2017,1360.361784276476,-0.009076602130073663,Slight or No change
122,M&amp;M,EQ,2017-11-08,1353.75,1361.0,1375.0,1354.0,1373.95,1367.0,1367.72,685509,937585053.35,42629,446174,65.09,11,2017,1360.3967883505861,0.009787626962142193,Slight or No change
123,M&amp;M,EQ,2017-11-09,1367.0,1373.0,1380.05,1340.0,1360.05,1361.3,1358.06,484257,657651814.2,34443,241422,49.85,11,2017,1360.4001403563327,-0.004169714703730842,Slight or No change
124,M&amp;M,EQ,2017-11-10,1361.3,1362.1,1412.15,1347.2,1395.0,1392.95,1384.33,2969900,4111328588.75,77163,972493,32.74,11,2017,1361.124503477309,0.023249834716814854,Slight or No change
125,M&amp;M,EQ,2017-11-13,1392.95,1408.0,1431.75,1408.0,1411.0,1411.2,1421.09,3238115,4601643311.35,109683,2116416,65.36,11,2017,1362.310739534857,0.013101690656520226,Slight or No change
126,M&amp;M,EQ,2017-11-14,1411.2,1419.0,1438.2,1415.05,1424.9,1429.6,1426.53,1796055,2562124517.8,74649,1281511,71.35,11,2017,1363.1834090406164,0.013038548752834389,Slight or No change
127,M&amp;M,EQ,2017-11-15,1429.6,1429.0,1429.0,1407.0,1416.05,1415.25,1414.29,997036,1410097226.55,39787,610450,61.23,11,2017,1363.5555769693926,-0.010037772803581313,Slight or No change
128,M&amp;M,EQ,2017-11-16,1415.25,1415.05,1426.0,1408.0,1414.05,1413.95,1417.43,872446,1236627806.3,21237,484207,55.5,11,2017,1363.8688204689734,-0.0009185656244479201,Slight or No change
129,M&amp;M,EQ,2017-11-17,1413.95,1425.0,1425.0,1412.0,1413.95,1416.75,1420.39,1448440,2057346250.7,32485,1196400,82.6,11,2017,1364.4089574500615,0.001980268043424438,Slight or No change
130,M&amp;M,EQ,2017-11-20,1416.75,1419.75,1420.05,1400.1,1404.9,1408.0,1406.64,1264801,1779123542.45,59511,1004920,79.45,11,2017,1364.7943163126442,-0.006176107287806598,Slight or No change
131,M&amp;M,EQ,2017-11-21,1408.0,1420.0,1422.0,1408.2,1415.0,1416.0,1415.99,853763,1208919055.1,31579,589156,69.01,11,2017,1365.0980671601792,0.005681818181818121,Slight or No change
132,M&amp;M,EQ,2017-11-22,1416.0,1424.0,1441.8,1419.6,1432.5,1429.5,1433.89,1439617,2064259578.25,62309,899704,62.5,11,2017,1365.735868482031,0.009533898305084776,Slight or No change
133,M&amp;M,EQ,2017-11-23,1429.5,1434.4,1434.4,1412.55,1420.0,1418.65,1422.43,490011,697005384.65,21098,281397,57.43,11,2017,1365.9136372853786,-0.007590066456803046,Slight or No change
134,M&amp;M,EQ,2017-11-24,1418.65,1425.0,1439.9,1420.05,1435.35,1434.1,1433.31,966558,1385379918.5,24730,595485,61.61,11,2017,1366.3625221773991,0.010890635463292497,Slight or No change
135,M&amp;M,EQ,2017-11-27,1434.1,1435.0,1444.0,1425.05,1431.9,1431.0,1430.26,867582,1240868592.0,26757,587919,67.77,11,2017,1366.742226682327,-0.002161634474583285,Slight or No change
136,M&amp;M,EQ,2017-11-28,1431.0,1432.65,1441.45,1426.8,1436.8,1435.0,1434.43,743580,1066614994.05,28246,527833,70.99,11,2017,1367.0841664014963,0.002795248078266921,Slight or No change
137,M&amp;M,EQ,2017-11-29,1435.0,1438.95,1443.1,1430.0,1431.0,1433.4,1434.48,691787,992357850.3,34587,469904,67.93,11,2017,1367.3918044100387,-0.00111498257839715,Slight or No change
138,M&amp;M,EQ,2017-11-30,1433.4,1430.0,1430.0,1400.55,1407.1,1406.55,1409.45,2683675,3782502344.85,96875,1882881,70.16,11,2017,1368.0840445937397,-0.01873168689828386,Slight or No change
139,M&amp;M,EQ,2017-12-01,1406.55,1414.0,1426.95,1406.0,1409.0,1409.4,1415.77,1077343,1525266408.7,30037,573714,53.25,12,2017,1368.3751865682539,0.002026234403327498,Slight or No change
140,M&amp;M,EQ,2017-12-04,1409.4,1420.0,1420.0,1392.75,1400.5,1401.0,1400.7,1462814,2048958363.15,39083,1098744,75.11,12,2017,1368.6843830817693,-0.005959982971477262,Slight or No change
141,M&amp;M,EQ,2017-12-05,1401.0,1400.0,1409.35,1383.0,1387.8,1388.2,1395.18,1299621,1813207657.1,42554,1060452,81.6,12,2017,1368.8473333127229,-0.009136331192005631,Slight or No change
142,M&amp;M,EQ,2017-12-06,1388.2,1387.0,1392.4,1363.45,1368.7,1367.45,1374.94,1184822,1629058476.2,60137,889587,75.08,12,2017,1368.836776916342,-0.014947413917303032,Slight or No change
143,M&amp;M,EQ,2017-12-07,1367.45,1376.8,1382.5,1368.1,1380.0,1379.55,1375.48,1556860,2141433167.1,47232,1246870,80.09,12,2017,1368.942080305851,0.008848586785622725,Slight or No change
144,M&amp;M,EQ,2017-12-08,1379.55,1386.7,1393.65,1379.4,1387.0,1388.15,1387.23,1199696,1664259781.75,38460,928249,77.37,12,2017,1369.0864736224896,0.006233916856946298,Slight or No change
145,M&amp;M,EQ,2017-12-11,1388.15,1395.85,1427.85,1392.5,1417.85,1418.25,1415.18,1323321,1872731818.8,38802,852243,64.4,12,2017,1369.4907863818426,0.021683535640960816,Slight or No change
146,M&amp;M,EQ,2017-12-12,1418.25,1419.8,1428.5,1411.1,1420.0,1419.15,1419.62,1406120,1996157493.25,47037,1062732,75.58,12,2017,1369.9209690303583,0.0006345848757272066,Slight or No change
147,M&amp;M,EQ,2017-12-13,1419.15,1421.8,1432.0,1410.0,1411.0,1412.5,1421.14,1893574,2691036767.85,28683,1563376,82.56,12,2017,1370.4119579263013,-0.004685903533805491,Slight or No change
148,M&amp;M,EQ,2017-12-14,1412.5,1417.0,1436.0,1413.0,1432.0,1431.6,1428.93,2752965,3933786533.6,64401,2098747,76.24,12,2017,1371.4208400485418,0.013522123893805249,Slight or No change
149,M&amp;M,EQ,2017-12-15,1431.6,1442.5,1490.0,1441.0,1483.0,1483.4,1471.96,3552757,5229500192.45,100168,2010344,56.59,12,2017,1373.7539314217365,0.036183291422185127,Slight or No change
150,M&amp;M,EQ,2017-12-18,1483.4,1484.0,1539.0,1455.0,1521.8,1521.45,1518.14,4265351,6475392865.3,100737,2736288,64.15,12,2017,1377.3582480558048,0.025650532560334227,Slight or No change
151,M&amp;M,EQ,2017-12-19,1521.45,1535.0,1560.95,1522.0,1550.4,1556.3,1539.87,5673987,8737214691.15,78208,4112440,72.48,12,2017,1382.9845726529982,0.022905780669755682,Slight or No change
152,M&amp;M,EQ,2017-12-20,1556.3,1560.0,1571.4,1533.1,1534.2,1541.75,1557.09,4830014,7520746124.05,104321,3529758,73.08,12,2017,1387.123214825464,-0.009349097217760005,Slight or No change
153,M&amp;M,EQ,2017-12-21,1541.75,767.0,767.0,738.95,742.85,742.2,746.46,6803736,5078683006.3,79258,4677871,68.75,12,2017,1364.280506276245,-0.5185989946489379,Slight Negative
154,M&amp;M,EQ,2017-12-22,742.2,747.0,753.4,743.0,747.4,746.2,747.7,2338232,1748302823.2,36522,1324387,56.64,12,2017,1356.8474016135824,0.00538938291565616,Slight or No change
155,M&amp;M,EQ,2017-12-26,746.2,748.0,749.95,736.7,741.55,741.55,740.16,3887128,2877108903.45,38647,2861005,73.6,12,2017,1344.7872002486326,-0.006231573304744109,Slight or No change
156,M&amp;M,EQ,2017-12-27,741.55,744.8,754.9,739.45,747.0,746.75,747.56,2523905,1886775227.35,38307,1523602,60.37,12,2017,1337.2718433970833,0.007012339019621061,Slight or No change
157,M&amp;M,EQ,2017-12-28,746.75,747.0,753.95,745.35,751.9,749.95,749.75,5643656,4231337678.9,53488,3882053,68.79,12,2017,1321.2190853441466,0.004285236022765426,Slight or No change
158,M&amp;M,EQ,2017-12-29,749.95,751.0,753.0,743.9,751.5,751.1,748.2,2055582,1537991668.7,73331,1594168,77.55,12,2017,1315.5994094292605,0.001533435562370844,Slight or No change
159,M&amp;M,EQ,2018-01-01,751.1,751.0,758.9,743.0,745.5,744.65,750.77,2476302,1859140125.05,31240,1619007,65.38,1,2018,1308.8992447098135,-0.008587405139129367,Slight or No change
160,M&amp;M,EQ,2018-01-02,744.65,754.0,758.0,746.3,753.0,752.9,753.06,3020597,2274687979.6,58268,1872751,62.0,1,2018,1301.0526976158403,0.011079030416974334,Slight or No change
161,M&amp;M,EQ,2018-01-03,752.9,755.9,759.0,750.0,753.7,754.9,756.16,2256643,1706379602.85,54539,1298233,57.53,1,2018,1295.3545508021004,0.0026563952716163186,Slight or No change
162,M&amp;M,EQ,2018-01-04,754.9,761.0,761.0,750.5,755.75,756.0,755.23,1663380,1256234024.5,34624,887667,53.37,1,2018,1291.2383609300102,0.0014571466419392998,Slight or No change
163,M&amp;M,EQ,2018-01-05,756.0,756.0,758.5,753.6,755.6,756.35,756.82,1255982,950549554.2,28943,742659,59.13,1,2018,1288.1737122940672,0.0004629629629628873,Slight or No change
164,M&amp;M,EQ,2018-01-08,756.35,757.05,760.0,756.55,760.0,759.9,758.74,2309604,1752382390.1,36787,1896147,82.1,1,2018,1282.665902898184,0.004693594235472887,Slight or No change
165,M&amp;M,EQ,2018-01-09,759.9,760.0,766.0,757.2,761.85,762.45,761.91,1947163,1483569074.0,35374,1414599,72.65,1,2018,1278.1330922191999,0.003355704697986628,Slight or No change
166,M&amp;M,EQ,2018-01-10,762.45,762.05,765.0,754.2,760.3,759.85,759.64,1275821,969159119.9,23414,810743,63.55,1,2018,1275.190933931364,-0.0034100596760443525,Slight or No change
167,M&amp;M,EQ,2018-01-11,759.85,760.3,768.95,755.5,764.35,766.65,763.62,2291617,1749929249.05,44186,1616494,70.54,1,2018,1270.0579330719358,0.008949134697637584,Slight or No change
168,M&amp;M,EQ,2018-01-12,766.65,767.1,769.5,761.75,766.85,767.5,765.5,1363265,1043576578.7,32787,981802,72.02,1,2018,1267.0582882176504,0.001108719754777221,Slight or No change
169,M&amp;M,EQ,2018-01-15,767.5,770.0,775.65,755.65,758.35,759.2,766.28,2127778,1630472204.2,46230,1461680,68.7,1,2018,1262.3707467816384,-0.010814332247556901,Slight or No change
170,M&amp;M,EQ,2018-01-16,759.2,759.0,762.55,741.0,748.35,746.7,749.79,1611817,1208517088.8,67427,1157147,71.79,1,2018,1258.790289196236,-0.01646469968387776,Slight or No change
171,M&amp;M,EQ,2018-01-17,746.7,747.05,754.0,738.85,741.65,745.35,746.0,1940533,1447644921.15,52439,1310624,67.54,1,2018,1254.5338546128896,-0.0018079550020089208,Slight or No change
172,M&amp;M,EQ,2018-01-18,745.35,750.0,765.0,745.0,759.3,759.25,759.25,2810014,2133505075.4,64309,1831859,65.19,1,2018,1248.6587554079968,0.018648956865901845,Slight or No change
173,M&amp;M,EQ,2018-01-19,759.25,760.0,768.3,748.3,765.65,765.4,757.05,2005133,1517990916.15,31955,1214637,60.58,1,2018,1244.6025970940425,0.008100098781692378,Slight or No change
174,M&amp;M,EQ,2018-01-22,765.4,762.1,769.0,756.0,759.05,759.6,760.53,934811,710955077.55,25213,573500,61.35,1,2018,1242.7121533471297,-0.007577737130911921,Slight or No change
175,M&amp;M,EQ,2018-01-23,759.6,761.95,773.0,761.4,769.75,769.05,767.77,2775928,2131262634.45,78122,1839041,66.25,1,2018,1237.292458070106,0.012440758293838838,Slight or No change
176,M&amp;M,EQ,2018-01-24,769.05,769.05,771.0,752.4,756.5,755.4,758.37,2080315,1577655371.15,36248,1570279,75.48,1,2018,1233.1954286996636,-0.01774917105519791,Slight or No change
177,M&amp;M,EQ,2018-01-25,755.4,756.5,762.0,748.35,762.0,757.8,756.24,2878048,2176498419.4,45389,1966167,68.32,1,2018,1227.6687471688454,0.003177124702144596,Slight or No change
178,M&amp;M,EQ,2018-01-29,757.8,757.3,772.0,757.3,763.0,764.35,765.82,2074165,1588430944.65,41464,1433140,69.09,1,2018,1223.8191871152046,0.00864344154130392,Slight or No change
179,M&amp;M,EQ,2018-01-30,764.35,764.0,768.65,753.1,764.9,764.9,761.66,1648188,1255359127.15,34725,1107535,67.2,1,2018,1220.809142220905,0.0007195656440110998,Slight or No change
180,M&amp;M,EQ,2018-01-31,764.9,764.8,771.15,756.65,765.9,763.05,764.35,2242045,1713702172.5,38342,1630492,72.72,1,2018,1216.761019573313,-0.0024186168126553165,Slight or No change
181,M&amp;M,EQ,2018-02-01,763.05,768.9,802.55,763.0,801.0,798.75,785.19,6896060,5414711116.15,122264,3297909,47.82,2,2018,1205.6920818421384,0.0467859249066247,Slight or No change
182,M&amp;M,EQ,2018-02-02,798.75,798.75,800.0,765.55,770.0,770.25,785.84,3783976,2973610028.25,75961,2211067,58.43,2,2018,1199.4557235266,-0.03568075117370895,Slight or No change
183,M&amp;M,EQ,2018-02-05,770.25,762.9,769.75,745.0,762.45,760.5,761.22,2018332,1536395408.25,61130,1308138,64.81,2,2018,1196.127897765555,-0.012658227848101222,Slight or No change
184,M&amp;M,EQ,2018-02-06,760.5,743.8,759.9,730.75,751.8,751.8,749.27,5626253,4215604282.25,70135,4279375,76.06,2,2018,1186.9321367883576,-0.011439842209073015,Slight or No change
185,M&amp;M,EQ,2018-02-07,751.8,767.4,771.95,743.75,746.0,747.1,753.83,1909559,1439475921.7,52968,961729,50.36,2,2018,1183.86421022329,-0.006251662676243552,Slight or No change
186,M&amp;M,EQ,2018-02-08,747.1,754.0,760.7,746.0,755.9,752.2,755.16,3024010,2283602013.8,58172,2004379,66.28,2,2018,1179.1481077149963,0.006826395395529428,Slight or No change
187,M&amp;M,EQ,2018-02-09,752.2,747.0,753.3,742.0,750.0,750.05,749.66,2214895,1660429189.6,48257,1390360,62.77,2,2018,1175.7416558911211,-0.0028582823717098194,Slight or No change
188,M&amp;M,EQ,2018-02-12,750.05,770.0,770.0,743.0,746.05,746.0,752.01,2662221,2002007302.65,54819,1095561,41.15,2,2018,1171.6798449805856,-0.005399640023998287,Slight or No change
189,M&amp;M,EQ,2018-02-14,746.0,751.8,753.95,742.05,743.9,746.95,749.85,1207191,905217068.35,46664,578768,47.94,2,2018,1169.8672551552063,0.001273458445040232,Slight or No change
190,M&amp;M,EQ,2018-02-15,746.95,748.1,751.3,743.5,748.95,749.35,748.66,1652980,1237511917.35,24107,998763,60.42,2,2018,1167.4242085892542,0.003213066470312498,Slight or No change
191,M&amp;M,EQ,2018-02-16,749.35,752.65,753.75,742.0,742.5,743.75,745.61,1042980,777657492.7,17042,587662,56.34,2,2018,1165.8768204907044,-0.007473143390938852,Slight or No change
192,M&amp;M,EQ,2018-02-19,743.75,744.0,744.8,716.05,726.3,724.65,726.95,1185926,862111584.85,29659,572597,48.28,2,2018,1164.0520388488146,-0.02568067226890758,Slight or No change
193,M&amp;M,EQ,2018-02-20,724.65,726.8,733.2,703.0,709.0,709.0,715.17,2981323,2132162040.65,54968,1884808,63.22,2,2018,1159.3696278186644,-0.02159663285724145,Slight or No change
194,M&amp;M,EQ,2018-02-21,709.0,716.0,716.0,701.0,708.0,708.4,706.54,2290218,1618119691.65,93312,1482464,64.73,2,2018,1155.832879484158,-0.0008462623413258985,Slight or No change
195,M&amp;M,EQ,2018-02-22,708.4,702.0,724.5,700.4,721.6,721.95,712.55,3325355,2369486209.05,64376,2234680,67.2,2,2018,1150.9477834697084,0.019127611518916066,Slight or No change
196,M&amp;M,EQ,2018-02-23,721.95,722.55,724.0,714.0,719.9,718.65,718.51,1648932,1184777574.35,58671,994049,60.28,2,2018,1148.547677484614,-0.004570953667151545,Slight or No change
197,M&amp;M,EQ,2018-02-26,718.65,722.0,737.0,719.25,735.4,735.4,730.4,1525511,1114235548.8,37699,836279,54.82,2,2018,1146.4364243012901,0.02330759062130383,Slight or No change
198,M&amp;M,EQ,2018-02-27,735.4,741.9,742.0,731.0,738.9,739.8,738.2,1429191,1055035720.6,37912,784993,54.93,2,2018,1144.4989231039942,0.005983138428066415,Slight or No change
199,M&amp;M,EQ,2018-02-28,739.8,734.0,734.95,725.1,727.0,728.35,729.97,1814444,1324487288.25,47123,1335754,73.62,2,2018,1141.99674276746,-0.01547715598810484,Slight or No change
200,M&amp;M,EQ,2018-03-01,728.35,728.0,736.5,727.5,731.0,732.55,733.15,1831321,1342628831.75,40238,1200086,65.53,3,2018,1139.52694979315,0.005766458433445365,Slight or No change
201,M&amp;M,EQ,2018-03-05,732.55,727.0,743.0,722.15,737.0,739.6,734.23,2170367,1593557964.5,47618,1524477,70.24,3,2018,1136.6882538783918,0.009623916456214632,Slight or No change
202,M&amp;M,EQ,2018-03-06,739.6,743.0,743.0,716.0,719.9,719.9,728.8,1763292,1285079104.25,64751,1043383,59.17,3,2018,1134.298531396906,-0.02663601946998384,Slight or No change
203,M&amp;M,EQ,2018-03-07,719.9,721.0,725.8,702.45,707.8,707.8,709.08,2343794,1661927541.1,57817,1420042,60.59,3,2018,1131.0726572945725,-0.01680788998472016,Slight or No change
204,M&amp;M,EQ,2018-03-08,707.8,710.55,729.2,707.1,724.0,726.65,721.59,2500680,1804468257.95,52819,1150799,46.02,3,2018,1127.8351304036817,0.026631816897428662,Slight or No change
205,M&amp;M,EQ,2018-03-09,726.65,726.9,739.7,723.45,726.0,728.5,733.7,2191343,1607784912.35,46970,1428282,65.18,3,2018,1125.0532932259823,0.002545929952521897,Slight or No change
206,M&amp;M,EQ,2018-03-12,728.5,735.05,739.25,731.2,737.0,737.1,735.01,1867680,1372760169.45,24168,1245004,66.66,3,2018,1122.7635075025287,0.011805078929306934,Slight or No change
207,M&amp;M,EQ,2018-03-13,737.1,736.95,741.0,730.45,732.0,733.0,734.31,1823994,1339377667.85,57031,1081259,59.28,3,2018,1120.5297225807117,-0.005562338895672259,Slight or No change
208,M&amp;M,EQ,2018-03-14,733.0,730.95,734.3,723.1,728.7,728.2,728.46,1366237,995251678.95,32697,751519,55.01,3,2018,1118.852720234523,-0.0065484311050476585,Slight or No change
209,M&amp;M,EQ,2018-03-15,728.2,731.0,737.9,729.8,734.35,734.85,734.25,1249262,917275843.5,37029,685193,54.85,3,2018,1117.357689515352,0.00913210656413077,Slight or No change
210,M&amp;M,EQ,2018-03-16,734.85,739.0,752.0,735.55,742.15,740.75,744.81,4929069,3671216537.55,97289,3235804,65.65,3,2018,1111.660039456434,0.008028849425052664,Slight or No change
211,M&amp;M,EQ,2018-03-19,740.75,741.75,749.0,739.0,741.0,742.7,744.15,2081202,1548719529.8,60872,1005742,48.33,3,2018,1109.3181312677825,0.002632467094161317,Slight or No change
212,M&amp;M,EQ,2018-03-20,742.7,740.4,744.0,732.05,741.2,740.95,736.12,1248986,919405871.35,28659,681688,54.58,3,2018,1107.920267823588,-0.0023562676720075837,Slight or No change
213,M&amp;M,EQ,2018-03-21,740.95,743.0,750.75,739.5,747.0,745.35,747.06,2788242,2082991007.4,39066,2130088,76.4,3,2018,1104.8745884017567,0.005938322423915121,Slight or No change
214,M&amp;M,EQ,2018-03-22,745.35,747.05,748.9,726.0,731.0,730.85,733.92,1877037,1377604263.15,53019,1104031,58.82,3,2018,1102.7713645567278,-0.019453947809753847,Slight or No change
215,M&amp;M,EQ,2018-03-23,730.85,725.0,737.3,721.2,733.0,732.9,731.46,2276332,1665038548.95,43761,1412342,62.04,3,2018,1100.266136686735,0.002804953136758437,Slight or No change
216,M&amp;M,EQ,2018-03-26,732.9,734.35,750.0,727.05,745.0,746.5,741.7,1890961,1402531846.5,42750,1040490,55.02,3,2018,1098.2867847795312,0.01855641970255162,Slight or No change
217,M&amp;M,EQ,2018-03-27,746.5,749.0,752.0,741.6,744.0,744.9,744.76,2422064,1803858152.5,66328,1797981,74.23,3,2018,1095.7722432583394,-0.002143335565974569,Slight or No change
218,M&amp;M,EQ,2018-03-28,744.9,744.0,746.0,735.0,737.0,738.9,738.54,3301815,2438530248.7,67315,2260424,68.46,3,2018,1092.3438075853792,-0.00805477245267816,Slight or No change
219,M&amp;M,EQ,2018-04-02,738.9,748.9,751.85,737.2,747.5,748.05,745.49,3567965,2659866487.6,66835,2486849,69.7,4,2018,1088.8063193642504,0.012383272431993442,Slight or No change
220,M&amp;M,EQ,2018-04-03,748.05,748.0,771.4,745.05,770.0,770.1,760.57,2500384,1901704645.35,49920,1144249,45.76,4,2018,1086.5279363438312,0.02947663926208155,Slight or No change
221,M&amp;M,EQ,2018-04-04,770.1,773.0,786.75,749.1,758.0,756.55,770.82,3295198,2540009133.7,57547,1672221,50.75,4,2018,1083.448130760331,-0.01759511751720566,Slight or No change
222,M&amp;M,EQ,2018-04-05,756.55,770.0,781.0,766.6,771.8,774.6,775.6,2224647,1725440418.2,48616,1365549,61.38,4,2018,1081.5142263118057,0.023858304143810738,Slight or No change
223,M&amp;M,EQ,2018-04-06,774.6,774.6,774.6,764.05,771.45,771.95,770.18,1194886,920273281.1,25031,673968,56.4,4,2018,1080.4765832434966,-0.0034211205783629683,Slight or No change
224,M&amp;M,EQ,2018-04-09,771.95,772.0,788.2,770.0,786.0,786.2,783.68,1813902,1421513463.2,63475,1187134,65.45,4,2018,1078.9867557094497,0.018459744802124423,Slight or No change
225,M&amp;M,EQ,2018-04-10,786.2,776.5,785.0,768.4,779.0,777.6,775.0,2193150,1699696502.9,118863,1223768,55.8,4,2018,1077.1531384759612,-0.010938692444670606,Slight or No change
226,M&amp;M,EQ,2018-04-11,777.6,781.5,790.6,773.95,787.5,789.0,783.72,1448946,1135564828.0,32473,851859,58.79,4,2018,1075.9995534669945,0.014660493827160392,Slight or No change
227,M&amp;M,EQ,2018-04-12,789.0,789.45,794.6,780.65,788.0,787.85,786.47,1146053,901338777.1,36428,606864,52.95,4,2018,1075.0900095282225,-0.0014575411913814174,Slight or No change
228,M&amp;M,EQ,2018-04-13,787.85,795.0,795.5,783.15,786.6,789.6,791.37,2183881,1728258346.3,55196,1385366,63.44,4,2018,1073.3830764551994,0.002221235006663713,Slight or No change
229,M&amp;M,EQ,2018-04-16,789.6,783.2,805.0,783.2,804.0,801.45,797.53,2896629,2310136096.25,77090,1800136,62.15,4,2018,1071.2435334579982,0.015007598784194665,Slight or No change
230,M&amp;M,EQ,2018-04-17,801.45,816.0,818.8,806.5,810.0,809.35,811.68,4339790,3522531557.2,99396,2695943,62.12,4,2018,1068.1923372515162,0.009857133944725094,Slight or No change
231,M&amp;M,EQ,2018-04-18,809.35,813.0,813.0,795.7,798.7,798.3,801.36,1503151,1204563125.35,59564,964366,64.16,4,2018,1067.1076093422455,-0.013652931364675491,Slight or No change
232,M&amp;M,EQ,2018-04-19,798.3,801.4,804.5,793.7,802.7,801.9,801.69,2590266,2076585190.3,61106,2004629,77.39,4,2018,1065.2834594884414,0.004509582863585049,Slight or No change
233,M&amp;M,EQ,2018-04-20,801.9,791.9,804.45,791.9,798.15,799.5,798.15,2561105,2044154500.4,69113,2062867,80.55,4,2018,1063.4881390890148,-0.002992891881780757,Slight or No change
234,M&amp;M,EQ,2018-04-23,799.5,803.9,833.8,800.05,823.05,824.3,819.87,2751312,2255725375.85,73505,1444774,52.51,4,2018,1061.764977359834,0.03101938711694796,Slight or No change
235,M&amp;M,EQ,2018-04-24,824.3,823.9,844.0,822.1,839.7,838.55,833.6,2872669,2394652822.45,49465,1820368,63.37,4,2018,1060.0984941268275,0.017287395365764846,Slight or No change
236,M&amp;M,EQ,2018-04-25,838.55,842.0,862.5,838.55,853.0,853.85,849.88,3602302,3061541531.4,81330,1926409,53.48,4,2018,1058.1854898041968,0.01824578140838362,Slight or No change
237,M&amp;M,EQ,2018-04-26,853.85,859.0,868.75,851.0,853.5,858.15,859.24,5461957,4693141689.75,79080,3019386,55.28,4,2018,1055.4113060332043,0.005036013351291224,Slight or No change
238,M&amp;M,EQ,2018-04-27,858.15,859.9,866.8,851.2,861.5,862.7,861.22,1087577,936643595.95,39945,486538,44.74,4,2018,1054.8806055682098,0.0053021033618831925,Slight or No change
239,M&amp;M,EQ,2018-04-30,862.7,864.4,878.95,864.1,873.05,873.3,872.56,1137366,992424195.4,39070,511716,44.99,4,2018,1054.3591671583836,0.012287005911672644,Slight or No change
240,M&amp;M,EQ,2018-05-02,873.3,879.5,879.8,861.0,863.5,863.15,868.86,1341643,1165705111.25,39897,634908,47.32,5,2018,1053.7136462106102,-0.011622581014542499,Slight or No change
241,M&amp;M,EQ,2018-05-03,863.15,863.0,875.5,851.6,861.45,865.1,865.95,2126154,1841132735.8,53132,1286216,60.49,5,2018,1052.7099202020856,0.002259167004576401,Slight or No change
242,M&amp;M,EQ,2018-05-04,865.1,864.95,868.5,852.35,855.1,854.3,858.07,961238,824812584.95,45764,561141,58.38,5,2018,1052.233710711011,-0.01248410588371296,Slight or No change
